model,step,score,reward,fires
Dueling Double DQN,371053,-50.0,-160.2916573225172,25
Dueling Double DQN,371282,-54.0,-164.2828381894546,27
Dueling Double DQN,371511,-78.0,-188.30582705545947,39
Dueling Double DQN,371740,-26.0,-136.29548101379683,23
Dueling Double DQN,371969,-22.0,-132.29559047414625,21
Dueling Double DQN,372198,-62.0,-172.306761626837,31
Dueling Double DQN,372427,-22.0,-132.28998742018481,21
Dueling Double DQN,372656,-28.0,-138.28979530327365,24
Dueling Double DQN,372885,-42.0,-152.29711991256744,21
Dueling Double DQN,373114,-50.0,-160.28689746082588,35
Dueling Double DQN,373343,-26.0,-136.29022328397366,23
Dueling Double DQN,373572,-62.0,-172.30251301901123,31
Dueling Double DQN,373801,-60.0,-170.2944274840131,30
Dueling Double DQN,374030,-36.0,-146.27141788201484,28
Dueling Double DQN,374259,-62.0,-172.3080405207505,31
Dueling Double DQN,374488,-56.0,-166.30721446222907,28
Dueling Double DQN,374717,-62.0,-172.28464136074803,31
Dueling Double DQN,374946,-84.0,-194.29625697605564,42
Dueling Double DQN,375175,-66.0,-176.3084977263442,33
Dueling Double DQN,375404,-34.0,-144.3047780717253,17
Dueling Double DQN,375633,-24.0,-134.30495849632655,22
Dueling Double DQN,375862,-40.0,-150.2859479266316,20
Dueling Double DQN,376091,-60.0,-169.83468408851132,40
Dueling Double DQN,376320,-64.0,-174.31439734122733,32
Dueling Double DQN,376549,-64.0,-174.29764764705243,32
Dueling Double DQN,376778,-64.0,-174.31103383085255,42
Dueling Double DQN,377007,-54.0,-164.29337963666802,27
Dueling Double DQN,377236,-38.0,-148.28946143038888,19
Dueling Double DQN,377465,-44.0,-154.29354119348295,32
Dueling Double DQN,377694,-6.0,-116.22641627926524,23
Dueling Double DQN,377924,-40.0,-150.03563461014554,30
Dueling Double DQN,378153,-32.0,-142.30629483786487,26
Dueling Double DQN,378382,-42.0,-152.3024154105303,31
Dueling Double DQN,378611,-44.0,-154.30841478043249,32
Dueling Double DQN,378840,-42.0,-152.27872769372436,31
Dueling Double DQN,379069,-36.0,-146.3018472571938,18
Dueling Double DQN,379298,-26.0,-136.3062334136866,23
Dueling Double DQN,379527,-50.0,-160.28719787451539,25
Dueling Double DQN,379756,-70.0,-180.29648223303798,35
Dueling Double DQN,379985,-54.0,-164.28917358563237,27
Dueling Double DQN,380214,-24.0,-134.29155602265917,22
Dueling Double DQN,380443,-66.0,-176.3123107018149,33
Dueling Double DQN,380672,-50.0,-160.28677495771979,25
Dueling Double DQN,380901,-32.0,-142.2994459002351,26
Dueling Double DQN,381130,-52.0,-162.2890032071202,26
Dueling Double DQN,381359,-74.0,-184.29195369547008,37
Dueling Double DQN,381588,-40.0,-150.21111434053023,30
Dueling Double DQN,381818,-60.0,-169.99727934721852,30
Dueling Double DQN,382047,-66.0,-176.2793025775867,33
Dueling Double DQN,382276,-18.0,-128.30429472427568,19
Dueling Double DQN,382505,-56.0,-166.29836484197435,28
Dueling Double DQN,382734,-60.0,-170.31294720582608,30
Dueling Double DQN,382963,-32.0,-142.2865646874872,16
Dueling Double DQN,383192,-10.0,-120.24418214503308,25
Dueling Double DQN,383423,-66.0,-176.06715579139802,33
Dueling Double DQN,383652,-44.0,-154.28040640160648,22
Dueling Double DQN,383881,-58.0,-168.29723894184835,29
Dueling Double DQN,384110,-36.0,-146.2950378016483,28
Dueling Double DQN,384339,-66.0,-176.28173925403718,33
Dueling Double DQN,384568,-44.0,-154.29963187745406,22
Dueling Double DQN,384797,-60.0,-170.29125385940273,30
Dueling Double DQN,385026,-48.0,-158.2970010279617,24
Dueling Double DQN,385255,-38.0,-148.30161300010295,29
Dueling Double DQN,385484,-72.0,-182.2902106109768,36
Dueling Double DQN,385713,-42.0,-152.2865374724912,21
Dueling Double DQN,385942,-40.0,-150.29952794389192,30
Dueling Double DQN,386171,-22.0,-132.26823514203565,21
Dueling Double DQN,386400,-38.0,-148.31456322121,19
Dueling Double DQN,386629,-40.0,-150.28379778545155,30
Dueling Double DQN,386858,-38.0,-148.24104217662423,29
Dueling Double DQN,387088,-22.0,-132.32879159946387,31
Dueling Double DQN,387317,-54.0,-164.30344748672047,27
Dueling Double DQN,387546,-34.0,-144.29370843078001,17
Dueling Double DQN,387775,-64.0,-174.30108987143825,32
Dueling Double DQN,388004,-30.0,-140.28558415748057,25
Dueling Double DQN,388233,-48.0,-158.29044768931468,24
Dueling Double DQN,388462,-60.0,-170.29682388478182,30
Dueling Double DQN,388691,-46.0,-156.30065734553617,23
Dueling Double DQN,388920,-76.0,-186.29766452636642,38
Dueling Double DQN,389149,-48.0,-158.3126352334845,24
Dueling Double DQN,389378,-74.0,-184.31458726917498,37
Dueling Double DQN,389607,-48.0,-158.30954852887007,24
Dueling Double DQN,389836,-50.0,-160.28508328718243,35
Dueling Double DQN,390065,-66.0,-176.28615066396745,43
Dueling Double DQN,390294,-74.0,-184.29639462615557,37
Dueling Double DQN,390523,-46.0,-156.2953018298291,23
Dueling Double DQN,390752,-36.0,-146.29208916368387,28
Dueling Double DQN,390981,-28.0,-138.30816856613046,34
Dueling Double DQN,391210,-86.0,-196.29370835086706,43
Dueling Double DQN,391439,-14.0,-124.29535204909902,17
Dueling Double DQN,391668,-24.0,-134.27614593302502,22
Dueling Double DQN,391897,-56.0,-166.29361608428292,28
Dueling Double DQN,392126,-22.0,-132.30505998354766,21
Dueling Double DQN,392355,-90.0,-200.312039675595,45
Dueling Double DQN,392584,-64.0,-174.29344060808018,32
Dueling Double DQN,392813,-42.0,-152.29011554786345,21
Dueling Double DQN,393042,-50.0,-160.30063496945485,25
Dueling Double DQN,393271,-30.0,-140.30171670616983,25
Dueling Double DQN,393500,-52.0,-162.31028429448494,26
Dueling Double DQN,393729,-52.0,-162.30713991314352,26
Dueling Double DQN,393958,-48.0,-158.2941375027845,24
Dueling Double DQN,394187,-66.0,-176.30036835735177,33
Dueling Double DQN,394416,-42.0,-152.30680324625678,21
Dueling Double DQN,394645,-54.0,-164.20016791452082,27
Dueling Double DQN,394874,-40.0,-150.29503527571046,30
Dueling Double DQN,395103,-68.0,-178.29563108083795,34
Dueling Double DQN,395332,-38.0,-148.30802573862357,29
Dueling Double DQN,395561,-12.0,-122.27750032086621,26
Dueling Double DQN,395790,-46.0,-156.28955775384773,23
Dueling Double DQN,396019,-34.0,-144.30773380686946,27
Dueling Double DQN,396248,-44.0,-154.30210991613836,22
Dueling Double DQN,396477,-52.0,-162.3007445785228,26
Dueling Double DQN,396706,-50.0,-160.29720061825952,25
Dueling Double DQN,396935,-38.0,-148.30309643884377,19
Dueling Double DQN,397164,-74.0,-184.30315871180017,37
Dueling Double DQN,397393,-16.0,-126.28410783315853,28
Dueling Double DQN,397622,-24.0,-134.2941344078397,22
Dueling Double DQN,397851,-30.0,-140.29008378637002,25
Dueling Double DQN,398080,-38.0,-148.30469479168656,29
Dueling Double DQN,398309,-50.0,-160.30172393362324,25
Dueling Double DQN,398538,-58.0,-168.3105125756895,29
Dueling Double DQN,398767,-6.0,-116.28266871031644,13
Dueling Double DQN,398996,-72.0,-182.299854204136,36
Dueling Double DQN,399225,-44.0,-154.28376530279172,22
Dueling Double DQN,399454,-16.0,-126.27451182999455,28
Dueling Double DQN,399683,-34.0,-144.28333434210657,27
Dueling Double DQN,399912,-48.0,-158.27802292597295,24
Dueling Double DQN,400141,-28.0,-138.3008115575584,24
Dueling Double DQN,400370,-48.0,-158.3044686669617,24
Dueling Double DQN,400599,-38.0,-148.29415360333326,19
Dueling Double DQN,400828,-6.0,-116.29476583167717,13
Dueling Double DQN,401057,2.0,-108.28722439543056,19
Dueling Double DQN,401286,-10.0,-120.29258498875899,15
Dueling Double DQN,401515,-26.0,-136.30416803322424,13
Dueling Double DQN,401744,-28.0,-138.30748284026603,24
Dueling Double DQN,401973,-32.0,-142.3005804787204,26
Dueling Double DQN,402202,-44.0,-154.26478245856856,32
Dueling Double DQN,402431,-28.0,-138.30661599812436,24
Dueling Double DQN,402660,-34.0,-144.31225362867565,17
Dueling Double DQN,402889,-40.0,-150.2968599383253,20
Dueling Double DQN,403118,-44.0,-154.31477350537378,22
Dueling Double DQN,403347,-42.0,-152.29281855045394,21
Dueling Double DQN,403576,-18.0,-128.29496619613687,19
Dueling Double DQN,403806,-52.0,-162.12594925922517,26
Dueling Double DQN,404035,-38.0,-148.29551219638802,29
Dueling Double DQN,404264,-14.0,-124.31109634796447,17
Dueling Double DQN,404493,-16.0,-126.29187248814448,28
Dueling Double DQN,404722,-16.0,-126.28733858656295,18
Dueling Double DQN,404951,-24.0,-134.2949199296766,12
Dueling Double DQN,405180,-48.0,-158.3015765740227,24
Dueling Double DQN,405409,-52.0,-162.31203700403756,26
Dueling Double DQN,405638,-34.0,-144.10006239877043,37
Dueling Double DQN,405867,-44.0,-154.28597361438955,22
Dueling Double DQN,406096,-42.0,-152.30705283425297,21
Dueling Double DQN,406325,-18.0,-128.29599519251406,19
Dueling Double DQN,406554,-26.0,-136.27404763953058,13
Dueling Double DQN,406783,-18.0,-128.3047459212762,19
Dueling Double DQN,407012,-14.0,-124.30138467014561,17
Dueling Double DQN,407241,-6.0,-116.31127207650408,13
Dueling Double DQN,407470,-44.0,-154.2910571483713,32
Dueling Double DQN,407699,-14.0,-124.29751720168399,17
Dueling Double DQN,407928,-42.0,-152.29839944064304,21
Dueling Double DQN,408157,-54.0,-164.28802323534083,27
Dueling Double DQN,408386,-38.0,-148.2957876686014,19
Dueling Double DQN,408615,-44.0,-154.30184974001276,22
Dueling Double DQN,408844,-26.0,-136.29335428724914,23
Dueling Double DQN,409073,-40.0,-150.30362909885315,20
Dueling Double DQN,409302,-34.0,-144.30409706179796,27
Dueling Double DQN,409531,-30.0,-140.3164179517364,25
Dueling Double DQN,409760,-38.0,-148.28859291999694,19
Dueling Double DQN,409989,-48.0,-158.3008795522735,34
Dueling Double DQN,410218,-46.0,-156.30880609120916,23
Dueling Double DQN,410447,-54.0,-164.29687550691807,27
Dueling Double DQN,410676,-36.0,-146.304567135391,18
Dueling Double DQN,410905,-42.0,-152.291896711022,21
Dueling Double DQN,411134,-20.0,-130.28185288467532,20
Dueling Double DQN,411363,-46.0,-156.27806921212266,23
Dueling Double DQN,411592,-14.0,-124.30245275403809,17
Dueling Double DQN,411821,-50.0,-160.3052874702562,25
Dueling Double DQN,412050,-46.0,-156.3052030235316,23
Dueling Double DQN,412279,-32.0,-142.2960946603458,16
Dueling Double DQN,412508,-30.0,-140.29729658296299,15
Dueling Double DQN,412737,-50.0,-160.30970784462977,25
Dueling Double DQN,412966,-40.0,-150.2780645997165,30
Dueling Double DQN,413195,-66.0,-176.2931803252053,33
Dueling Double DQN,413424,-38.0,-148.2863539732479,19
Dueling Double DQN,413653,-60.0,-170.3166894598326,30
Dueling Double DQN,413882,-42.0,-152.26630066743274,21
Dueling Double DQN,414111,-22.0,-132.28027714789204,31
Dueling Double DQN,414340,-22.0,-132.30719314780947,21
Dueling Double DQN,414569,-58.0,-168.30797097481343,39
Dueling Double DQN,414798,-44.0,-154.3150079482505,22
Dueling Double DQN,415027,-10.0,-120.2921178392006,15
Dueling Double DQN,415256,-40.0,-150.29922224215403,20
Dueling Double DQN,415485,-60.0,-170.27535676633244,30
Dueling Double DQN,415714,-36.0,-146.2942159911212,18
Dueling Double DQN,415943,-6.0,-116.31192149747167,23
Dueling Double DQN,416172,-80.0,-190.28551554546567,40
Dueling Double DQN,416401,-38.0,-148.2875887300104,19
Dueling Double DQN,416630,-46.0,-156.25918632469592,23
Dueling Double DQN,416859,-18.0,-128.25612891682243,19
Dueling Double DQN,417088,-48.0,-158.29325329894175,34
Dueling Double DQN,417317,-52.0,-162.29267996271815,26
Dueling Double DQN,417546,-38.0,-148.30436911956923,19
Dueling Double DQN,417775,-40.0,-150.2734380160864,20
Dueling Double DQN,418004,-48.0,-158.3069614022283,24
Dueling Double DQN,418233,-50.0,-160.29344683967523,25
Dueling Double DQN,418462,6.0,-104.31381068621782,17
Dueling Double DQN,418691,-34.0,-144.29952902892921,17
Dueling Double DQN,418920,-48.0,-158.2946946413335,34
Dueling Double DQN,419149,-16.0,-126.29941075724352,18
Dueling Double DQN,419378,-32.0,-142.30094900295973,26
Dueling Double DQN,419609,-40.0,-150.05085344074806,20
Dueling Double DQN,419838,-36.0,-146.29610231009957,28
Dueling Double DQN,420067,-48.0,-158.2907789937754,24
Dueling Double DQN,420296,-24.0,-134.30140713357224,12
Dueling Double DQN,420525,-12.0,-122.29378007736666,16
Dueling Double DQN,420754,-12.0,-122.28262267284889,16
Dueling Double DQN,420983,-34.0,-144.30402376599073,17
Dueling Double DQN,421213,-28.0,-138.0887085645643,14
Dueling Double DQN,421442,-22.0,-132.29577077650436,21
Dueling Double DQN,421671,-32.0,-142.28392974265543,16
Dueling Double DQN,421900,-12.0,-122.30198862921326,16
Dueling Double DQN,422129,-16.0,-126.27864866328707,18
Dueling Double DQN,422358,-28.0,-138.29154588509243,14
Dueling Double DQN,422587,-24.0,-134.28364367644906,22
Dueling Double DQN,422816,-18.0,-128.2944395613107,19
Dueling Double DQN,423045,-46.0,-156.2815885212313,23
Dueling Double DQN,423274,-24.0,-134.30431113517335,22
Dueling Double DQN,423503,-12.0,-122.28263262005835,16
Dueling Double DQN,423732,-36.0,-146.30626993914177,18
Dueling Double DQN,423961,-62.0,-172.2890072525401,31
Dueling Double DQN,424190,-44.0,-154.3026160865273,22
Dueling Double DQN,424419,-72.0,-182.30238837684882,36
Dueling Double DQN,424648,-32.0,-142.24214070404258,16
Dueling Double DQN,424877,-22.0,-132.29658768130113,21
Dueling Double DQN,425106,-56.0,-166.30745746438168,28
Dueling Double DQN,425335,-30.0,-140.277415704543,25
Dueling Double DQN,425564,-14.0,-124.28619479490568,17
Dueling Double DQN,425793,-44.0,-154.3124928503505,22
Dueling Double DQN,426022,-28.0,-138.31473310647402,14
Dueling Double DQN,426251,-44.0,-154.29910875677092,22
Dueling Double DQN,426480,-48.0,-158.29391061677816,24
Dueling Double DQN,426709,-40.0,-150.30546539839455,20
Dueling Double DQN,426938,-46.0,-156.30131248180987,23
Dueling Double DQN,427167,-48.0,-158.2636400621108,24
Dueling Double DQN,427396,14.0,-96.29061178962533,23
Dueling Double DQN,427625,-28.0,-138.30325760807852,24
Dueling Double DQN,427854,-42.0,-152.29456457676656,21
Dueling Double DQN,428083,-24.0,-134.3047745103934,12
Dueling Double DQN,428312,-26.0,-136.28382929755864,23
Dueling Double DQN,428541,0.0,-110.25156690011647,20
Dueling Double DQN,428770,-18.0,-128.18457279471687,19
Dueling Double DQN,428999,-24.0,-134.2934775731425,22
Dueling Double DQN,429228,-28.0,-138.30964680553288,14
Dueling Double DQN,429457,-30.0,-140.30894631004566,25
Dueling Double DQN,429686,-18.0,-128.28206130801826,19
Dueling Double DQN,429915,-38.0,-148.29895530345095,19
Dueling Double DQN,430144,-40.0,-150.27097317112336,30
Dueling Double DQN,430373,-32.0,-142.28883737407523,16
Dueling Double DQN,430602,-32.0,-142.29802750388225,16
Dueling Double DQN,430831,-34.0,-144.27499940653314,17
Dueling Double DQN,431060,-24.0,-134.31166425223986,22
Dueling Double DQN,431289,-30.0,-140.26738230688164,15
Dueling Double DQN,431518,-38.0,-148.27256333184587,19
Dueling Double DQN,431748,-18.0,-128.5169213573378,19
Dueling Double DQN,431977,-56.0,-166.2531792813309,28
Dueling Double DQN,432206,-20.0,-130.302278256949,10
Dueling Double DQN,432435,-56.0,-166.30319094301478,28
Dueling Double DQN,432664,-52.0,-162.28038827272994,36
Dueling Double DQN,432893,-28.0,-138.29247572935364,14
Dueling Double DQN,433122,-14.0,-124.31091111329334,17
Dueling Double DQN,433351,-58.0,-168.29562734099312,29
Dueling Double DQN,433580,-38.0,-148.28713759683197,19
Dueling Double DQN,433809,-28.0,-138.29706192674087,24
Dueling Double DQN,434038,-34.0,-144.29525119455928,27
Dueling Double DQN,434267,-28.0,-138.30542695302034,14
Dueling Double DQN,434496,-54.0,-164.30827208757378,27
Dueling Double DQN,434725,-40.0,-150.29143159603603,20
Dueling Double DQN,434954,-40.0,-150.28341000109987,20
Dueling Double DQN,435183,-64.0,-174.28570678397756,42
Dueling Double DQN,435412,-26.0,-136.30661656145378,23
Dueling Double DQN,435641,-38.0,-148.29505260135446,19
Dueling Double DQN,435870,-58.0,-168.29807195403362,29
Dueling Double DQN,436099,-38.0,-148.3152966618959,19
Dueling Double DQN,436331,14.0,-97.70001379766518,13
Dueling Double DQN,436560,-12.0,-122.30758728830455,16
Dueling Double DQN,436790,-58.0,-168.3341159338711,29
Dueling Double DQN,437019,-24.0,-134.3011630467384,12
Dueling Double DQN,437248,-32.0,-142.29152882058418,26
Dueling Double DQN,437477,-40.0,-150.29505641654262,20
Dueling Double DQN,437706,-38.0,-148.29155647042487,19
Dueling Double DQN,437935,-30.0,-140.29660126591043,15
Dueling Double DQN,438164,-30.0,-140.30573358044072,15
Dueling Double DQN,438393,-42.0,-152.29332607104436,21
Dueling Double DQN,438622,-28.0,-138.3097330255243,14
Dueling Double DQN,438851,-48.0,-158.29758646909863,24
Dueling Double DQN,439080,-14.0,-124.2911280724577,27
Dueling Double DQN,439309,-16.0,-126.29958884904752,18
Dueling Double DQN,439538,-18.0,-128.30330869386756,19
Dueling Double DQN,439767,-32.0,-142.30963212455794,16
Dueling Double DQN,439996,-12.0,-122.31775223921295,16
Dueling Double DQN,440225,-50.0,-160.30478084420852,25
Dueling Double DQN,440455,-38.0,-148.30148509941463,19
Dueling Double DQN,440684,-36.0,-146.03206934262016,18
Dueling Double DQN,440913,-38.0,-148.28531545973107,29
Dueling Double DQN,441142,-26.0,-136.2884495662808,23
Dueling Double DQN,441371,-34.0,-144.29421104369004,17
Dueling Double DQN,441600,-42.0,-152.31645685549483,21
Dueling Double DQN,441829,-18.0,-128.31132880148692,19
Dueling Double DQN,442058,-46.0,-156.2908600456268,23
Dueling Double DQN,442289,-12.0,-123.4266071130636,16
Dueling Double DQN,442518,-50.0,-160.30650398284325,25
Dueling Double DQN,442747,-32.0,-142.27698239161037,16
Dueling Double DQN,442976,-50.0,-160.27527274797646,25
Dueling Double DQN,443205,-10.0,-120.2911865960925,15
Dueling Double DQN,443434,-20.0,-130.29497425620062,20
Dueling Double DQN,443663,-34.0,-144.22694624275607,17
Dueling Double DQN,443892,-30.0,-140.2954632080049,15
Dueling Double DQN,444121,-64.0,-174.29338271947256,32
Dueling Double DQN,444350,-40.0,-150.30559733113762,20
Dueling Double DQN,444579,-42.0,-152.30161479669573,21
Dueling Double DQN,444808,-54.0,-164.29440250262905,27
Dueling Double DQN,445037,-26.0,-136.29495620088045,13
Dueling Double DQN,445266,-38.0,-148.30063934919195,19
Dueling Double DQN,445495,-54.0,-164.32018857071665,27
Dueling Double DQN,445724,-24.0,-134.2977637370018,22
Dueling Double DQN,445954,-62.0,-172.18575147931057,31
Dueling Double DQN,446183,-34.0,-144.2962542481951,17
Dueling Double DQN,446412,-38.0,-148.2959224958969,19
Dueling Double DQN,446641,-14.0,-124.29191003540315,17
Dueling Double DQN,446870,-40.0,-150.30892912045488,20
Dueling Double DQN,447099,-36.0,-146.30491387216858,18
Dueling Double DQN,447328,-18.0,-128.29246047872508,9
Dueling Double DQN,447557,-38.0,-148.29212259672218,19
Dueling Double DQN,447786,-20.0,-130.3009932528987,10
Dueling Double DQN,448015,-44.0,-154.2908278456616,22
Dueling Double DQN,448244,-42.0,-152.30554688850452,21
Dueling Double DQN,448473,-42.0,-152.2920751268959,21
Dueling Double DQN,448702,-28.0,-138.29251492496525,24
Dueling Double DQN,448931,-30.0,-140.31392023587367,15
